0.000010, -11.512925, 0.999990, 0.000010
0.000100, -9.210340, 0.999900, 0.000100
0.001000, -6.907755, 0.999000, 0.001000
0.010000, -4.605170, 0.990050, 0.009999
0.100000, -2.302585, 0.904837, 0.098698
1.000000, 0.000000, 0.367879, 0.553574
10.000000, 2.302585, 0.000045, 0.760419
100.000000, 4.605170, 0.000000, 0.782898
1000.000000, 6.907755, 0.000000, 0.785148
10000.000000, 9.210340, 0.000000, 0.785373
100000.000000, 11.512925, 0.000000, 0.785396
