0.000010, -11.512925, -0.944842, -1.000000
0.000100, -9.210340, -0.931150, -1.000000
0.001000, -6.907755, -0.908476, -0.999997
0.010000, -4.605170, -0.863873, -0.999676
0.100000, -2.302585, -0.739166, -0.968416
1.000000, 0.000000, 0.000000, -0.006422
10.000000, 2.302585, 0.739166, 0.874805
100.000000, 4.605170, 0.863873, 0.987288
1000.000000, 6.907755, 0.908476, 0.998727
10000.000000, 9.210340, 0.931150, 0.999873
100000.000000, 11.512925, 0.944842, 0.999987
